timestamp,temperature,humidity,rain_value,source
2026-08-29T10:24:29.616278,30.4,70.7,0,ESP32
2026-08-29T10:24:34.810057,30.4,70.8,0,ESP32
2026-08-29T10:24:39.972465,30.4,70.7,0,ESP32
2026-08-29T10:24:45.134479,30.4,70.8,0,ESP32
2026-08-29T10:24:51.196409,30.4,70.9,0,ESP32
2026-08-29T10:24:56.356605,30.4,70.8,0,ESP32
2026-08-29T10:25:01.473220,30.4,70.9,0,ESP32
2026-08-29T10:25:06.637950,30.4,71.0,0,ESP32
2026-08-29T10:25:11.805028,30.4,71.1,0,ESP32
2026-08-29T10:25:16.931176,30.4,71.1,0,ESP32
2026-08-29T10:25:22.120400,30.4,71.1,0,ESP32
2026-08-29T10:25:27.251431,30.3,71.1,0,ESP32
2026-08-29T10:25:32.442192,30.3,71.2,0,ESP32
2026-08-29T10:25:37.603780,30.3,71.2,0,ESP32
2026-08-29T10:25:42.719248,30.3,71.3,0,ESP32
2026-08-29T10:25:47.850184,30.4,71.3,0,ESP32
2026-08-29T10:25:53.045539,30.3,71.4,0,ESP32
2026-08-29T10:25:58.247375,30.4,71.3,0,ESP32
2026-08-29T10:26:03.410861,30.4,71.3,0,ESP32
2026-08-29T10:26:08.610246,30.3,71.3,0,ESP32
2026-08-29T10:26:13.738038,30.3,71.2,0,ESP32
2026-08-29T10:26:18.870930,30.4,71.3,0,ESP32
2026-08-29T10:26:23.996706,30.4,71.2,0,ESP32
2026-08-29T10:26:29.172419,30.3,71.2,0,ESP32
2026-08-29T10:26:34.333067,30.4,71.3,0,ESP32
2026-08-29T10:26:39.537688,30.4,71.2,0,ESP32
2026-08-29T10:26:44.707103,30.4,71.3,0,ESP32
2026-08-29T10:26:49.856947,30.4,71.2,0,ESP32
2026-08-29T10:26:55.004549,30.3,71.2,0,ESP32
2026-08-29T10:27:00.130834,30.4,71.1,0,ESP32
2026-08-29T10:27:05.299638,30.4,71.1,0,ESP32
2026-08-29T10:27:10.463396,30.4,71.1,0,ESP32
2026-08-29T10:27:15.620266,30.4,71.1,0,ESP32
2026-08-29T10:27:20.782005,30.4,71.1,0,ESP32
2026-08-29T10:27:25.943964,30.4,71.1,0,ESP32
2026-08-29T10:27:31.104467,30.4,71.1,0,ESP32
2026-08-29T10:27:36.233728,30.4,71.0,0,ESP32
2026-08-29T10:27:41.425936,30.4,70.9,0,ESP32
2026-08-29T10:27:46.552320,30.4,71.1,0,ESP32
2026-08-29T10:27:51.711165,30.4,71.1,0,ESP32
2026-08-29T10:27:56.911620,30.4,71.1,0,ESP32
2026-08-29T10:28:02.071880,30.4,71.1,0,ESP32
2026-08-29T10:28:07.230755,30.4,71.1,0,ESP32
2026-08-29T10:28:12.390789,30.3,71.1,0,ESP32
2026-08-29T10:28:17.552796,30.3,71.1,0,ESP32
2026-08-29T10:28:22.673748,30.3,71.1,0,ESP32
2026-08-29T10:28:27.876060,30.3,71.1,0,ESP32
2026-08-29T10:28:33.002947,30.3,71.1,0,ESP32
2026-08-29T10:28:38.134952,30.3,71.2,0,ESP32
2026-08-29T10:28:43.726560,30.3,71.2,0,ESP32
2026-08-29T10:28:48.928201,30.3,71.3,0,ESP32
2026-08-29T10:28:54.053259,30.3,71.2,0,ESP32
2026-08-29T10:28:59.250344,30.3,71.3,0,ESP32
2026-08-29T10:29:04.450433,30.2,71.4,0,ESP32
2026-08-29T10:29:09.571381,30.3,71.3,0,ESP32
2026-08-29T10:29:14.699569,30.3,71.3,0,ESP32
2026-08-29T10:29:19.894168,30.3,71.3,0,ESP32
2026-08-29T10:29:25.054917,30.2,71.4,0,ESP32
2026-08-29T10:29:30.182090,30.2,71.5,0,ESP32
2026-08-29T10:29:35.351546,30.2,71.5,0,ESP32
2026-08-29T10:29:40.542823,30.2,71.5,0,ESP32
2026-08-29T10:29:45.739831,30.2,71.3,0,ESP32
2026-08-29T10:29:50.861671,30.2,71.5,0,ESP32
2026-08-29T10:29:55.990710,30.2,71.6,0,ESP32
2026-08-29T10:30:01.182270,30.2,71.6,0,ESP32
2026-08-29T10:30:06.384909,30.2,71.6,0,ESP32
2026-08-29T10:30:11.574384,30.2,71.8,0,ESP32
2026-08-29T10:30:16.746703,30.1,71.8,0,ESP32
2026-08-29T10:30:21.879234,30.1,72.0,0,ESP32
2026-08-29T10:30:27.073039,30.0,71.9,0,ESP32
2026-08-29T10:30:32.288585,30.0,72.0,0,ESP32
2026-08-29T10:30:37.471268,30.1,71.3,0,ESP32
2026-08-29T10:30:42.599871,30.0,72.1,0,ESP32
2026-08-29T10:30:47.724354,30.0,72.1,0,ESP32
2026-08-29T10:30:52.914484,30.0,72.2,0,ESP32
2026-08-29T10:30:58.035996,30.0,72.0,0,ESP32
2026-08-29T10:31:03.165157,30.0,72.3,0,ESP32
2026-08-29T10:31:08.301304,30.0,72.3,0,ESP32
2026-08-29T10:31:13.415984,30.0,72.3,0,ESP32
2026-08-29T10:31:18.546094,30.0,72.3,0,ESP32
2026-08-29T10:31:23.679511,30.0,72.3,0,ESP32
2026-08-29T10:31:28.878877,30.0,72.3,0,ESP32
2026-08-29T10:31:34.060948,30.0,72.4,0,ESP32
2026-08-29T10:31:39.191925,30.0,72.4,0,ESP32
2026-08-29T10:31:44.362609,30.0,72.3,0,ESP32
2026-08-29T10:31:49.567085,30.0,72.4,0,ESP32
2026-08-29T10:31:54.767239,30.0,72.4,0,ESP32
2026-08-29T10:31:59.965711,30.0,72.6,0,ESP32
2026-08-29T10:32:05.083454,29.9,72.6,0,ESP32
2026-08-29T10:32:10.217293,30.0,72.5,0,ESP32
2026-08-29T10:32:15.409290,30.0,72.5,0,ESP32
2026-08-29T10:32:20.532279,30.0,72.6,0,ESP32
2026-08-29T10:32:25.730155,30.0,72.6,0,ESP32
2026-08-29T10:32:30.930345,30.0,72.7,0,ESP32
2026-08-29T10:32:36.058169,30.0,72.7,0,ESP32
2026-08-29T10:32:41.253881,30.0,72.6,0,ESP32
2026-08-29T10:32:46.455701,30.0,72.7,0,ESP32
2026-08-29T10:32:51.624875,30.0,72.7,0,ESP32
2026-08-29T10:32:56.804257,30.0,72.7,0,ESP32
2026-08-29T10:33:01.937899,30.0,72.6,0,ESP32
2026-08-29T10:33:07.100107,30.0,72.5,0,ESP32
2026-08-29T10:33:12.301481,30.0,72.4,0,ESP32
2026-08-29T10:33:17.464338,30.0,72.4,0,ESP32
2026-08-29T10:33:22.664444,30.0,72.4,0,ESP32
2026-08-29T10:33:27.825326,30.0,72.4,0,ESP32
2026-08-29T10:33:33.027410,30.1,72.3,0,ESP32
2026-08-29T10:33:38.162536,30.0,72.2,0,ESP32
2026-08-29T10:33:43.356818,30.0,72.3,0,ESP32
2026-08-29T10:33:48.496921,30.0,72.3,0,ESP32
2026-08-29T10:33:53.622807,30.0,72.5,0,ESP32
2026-08-29T10:33:58.750026,30.0,72.3,0,ESP32
2026-08-29T10:34:03.941794,30.0,72.3,0,ESP32
2026-08-29T10:34:09.111726,30.0,72.4,0,ESP32
2026-08-29T10:34:14.246577,30.0,72.4,0,ESP32
2026-08-29T10:34:19.377253,30.0,72.5,0,ESP32
2026-08-29T10:34:24.509778,30.0,72.5,0,ESP32
2026-08-29T10:34:31.857971,30.0,72.6,0,ESP32
2026-08-29T10:34:37.089044,30.0,72.7,0,ESP32
2026-08-29T10:34:42.251530,30.0,72.6,0,ESP32
2026-08-29T10:34:47.380303,30.0,72.6,0,ESP32
2026-08-29T10:34:52.513792,30.0,72.7,0,ESP32
2026-08-29T10:34:57.691069,30.0,72.7,0,ESP32
2026-08-29T10:35:02.893901,30.0,72.7,0,ESP32
2026-08-29T10:35:08.095488,30.0,72.7,0,ESP32
2026-08-29T10:35:13.227186,30.0,72.6,0,ESP32
2026-08-29T10:35:18.417705,30.1,72.6,0,ESP32
2026-08-29T10:35:23.619605,30.1,72.6,0,ESP32
2026-08-29T10:35:28.881935,30.1,72.4,0,ESP32
2026-08-29T10:35:34.044519,30.2,72.4,0,ESP32
2026-08-29T10:35:39.225577,30.2,72.4,0,ESP32
2026-08-29T10:35:44.427405,30.2,72.2,0,ESP32
2026-08-29T10:35:49.588569,30.2,72.1,0,ESP32
2026-08-29T10:35:54.712263,30.2,72.0,0,ESP32
2026-08-29T10:35:59.853080,30.2,72.0,0,ESP32
2026-08-29T10:36:04.973973,30.1,72.0,0,ESP32
2026-08-29T10:36:10.108969,30.2,72.0,0,ESP32
2026-08-29T10:36:15.318285,30.2,72.0,0,ESP32
2026-08-29T10:36:20.454561,30.2,71.8,0,ESP32
2026-08-29T10:36:25.657031,30.2,72.0,0,ESP32
2026-08-29T10:36:30.819714,30.2,72.1,0,ESP32
2026-08-29T10:36:35.946003,30.2,72.1,0,ESP32
2026-08-29T10:36:41.082484,30.2,72.0,0,ESP32
2026-08-29T10:36:46.277214,30.2,72.0,0,ESP32
2026-08-29T10:36:51.479931,30.3,71.9,0,ESP32
2026-08-29T10:36:56.680877,30.3,72.1,0,ESP32
2026-08-29T10:37:01.807081,30.4,71.9,0,ESP32
2026-08-29T10:37:07.004114,30.4,71.7,0,ESP32
2026-08-29T10:37:12.203398,30.4,71.9,0,ESP32
2026-08-29T10:37:17.366073,30.4,72.1,0,ESP32
2026-08-29T10:37:22.526627,30.5,71.9,0,ESP32
2026-08-29T10:37:27.737393,30.5,71.9,0,ESP32
2026-08-29T10:37:32.864498,30.5,72.0,0,ESP32
2026-08-29T10:37:38.072095,30.5,71.6,0,ESP32
2026-08-29T10:37:43.210747,30.5,71.6,0,ESP32
2026-08-29T10:37:48.413231,30.6,71.6,0,ESP32
2026-08-29T10:37:53.654875,30.6,71.6,0,ESP32
2026-08-29T10:37:58.803500,30.6,71.6,0,ESP32
2026-08-29T10:38:03.929866,30.7,71.6,0,ESP32
2026-08-29T10:38:09.141376,30.7,71.4,0,ESP32
2026-08-29T10:38:14.266724,30.7,71.2,0,ESP32
2026-08-29T10:38:19.399394,30.7,71.0,0,ESP32
2026-08-29T10:38:24.667548,30.8,70.9,0,ESP32
2026-08-29T10:38:29.806815,30.8,70.8,0,ESP32
2026-08-29T10:38:34.941299,30.8,70.6,0,ESP32
2026-08-29T10:38:40.063985,30.9,70.7,0,ESP32
2026-08-29T10:38:45.196343,30.9,70.6,0,ESP32
2026-08-29T10:38:50.384823,30.9,70.5,0,ESP32
2026-08-29T10:38:55.547204,30.9,70.3,0,ESP32
2026-08-29T10:39:00.740909,30.9,70.2,0,ESP32
2026-08-29T10:39:05.882075,31.0,69.9,0,ESP32
2026-08-29T10:39:11.070638,31.0,69.6,0,ESP32
2026-08-29T10:39:16.212833,31.0,69.5,0,ESP32
2026-08-29T10:39:21.342268,31.1,69.3,0,ESP32
2026-08-29T10:39:26.474886,31.1,69.3,0,ESP32
2026-08-29T10:39:31.673786,31.1,69.2,0,ESP32
2026-08-29T10:39:36.802568,31.2,69.1,0,ESP32
2026-08-29T10:39:41.996208,31.2,69.0,0,ESP32
2026-08-29T10:39:47.121326,31.2,68.8,0,ESP32
2026-08-29T10:39:52.278578,31.2,68.8,0,ESP32
2026-08-29T10:39:57.408653,31.2,68.7,0,ESP32
2026-08-29T10:40:02.539669,31.2,68.8,0,ESP32
2026-08-29T10:40:07.668601,31.2,69.0,0,ESP32
2026-08-29T10:40:12.846900,31.3,68.9,0,ESP32
2026-08-29T10:40:18.044243,31.3,68.9,0,ESP32
2026-08-29T10:40:23.241679,31.3,68.8,0,ESP32
2026-08-29T10:40:28.444798,31.3,68.5,0,ESP32
2026-08-29T10:40:33.575191,31.3,68.4,0,ESP32
2026-08-29T10:40:38.766756,31.3,68.2,0,ESP32
2026-08-29T10:40:43.933172,31.4,68.0,0,ESP32
2026-08-29T10:40:49.063338,31.4,67.9,0,ESP32
2026-08-29T10:40:54.266161,31.4,67.8,0,ESP32
2026-08-29T10:40:59.403737,31.4,67.7,0,ESP32
2026-08-29T10:41:04.572499,31.4,67.5,0,ESP32
2026-08-29T10:41:09.773610,31.5,67.3,0,ESP32
2026-08-29T10:41:14.978254,31.5,67.2,0,ESP32
2026-08-29T10:41:20.103421,31.5,67.2,0,ESP32
2026-08-29T10:41:25.296766,31.5,67.2,0,ESP32
2026-08-29T10:41:30.456828,31.5,67.1,0,ESP32
2026-08-29T10:41:35.660485,31.5,66.9,0,ESP32
2026-08-29T10:41:40.862205,31.5,66.9,0,ESP32
2026-08-29T10:41:46.025282,31.5,66.8,0,ESP32
2026-08-29T10:41:51.184770,31.5,66.7,0,ESP32
2026-08-29T10:41:56.315058,31.5,66.6,0,ESP32
2026-08-29T10:42:01.467376,31.5,66.4,0,ESP32
2026-08-29T10:42:06.626065,31.6,66.5,0,ESP32
2026-08-29T10:42:11.788544,31.6,66.4,0,ESP32
2026-08-29T10:42:16.947805,31.6,66.3,0,ESP32
2026-08-29T10:42:22.149951,31.6,66.4,0,ESP32
2026-08-29T10:42:27.350632,31.6,66.5,0,ESP32
2026-08-29T10:42:32.554522,31.6,66.4,0,ESP32
2026-08-29T10:42:37.715242,31.6,66.4,0,ESP32
2026-08-29T10:42:42.915180,31.7,66.3,0,ESP32
2026-08-29T10:42:48.118741,31.7,66.2,0,ESP32
2026-08-29T10:42:53.257831,31.7,66.2,0,ESP32
2026-08-29T10:42:58.376580,31.7,66.0,0,ESP32
2026-08-29T10:43:03.564474,31.7,66.0,0,ESP32
2026-08-29T10:43:08.970531,31.7,65.9,0,ESP32
2026-08-29T10:43:14.147999,31.7,65.7,0,ESP32
2026-08-29T10:43:19.330139,31.7,65.6,0,ESP32
2026-08-29T10:43:24.489952,31.7,65.5,0,ESP32
2026-08-29T10:43:29.693805,31.7,65.4,0,ESP32
2026-08-29T10:43:34.893930,31.7,65.4,0,ESP32
2026-08-29T10:43:40.056054,31.7,65.4,0,ESP32
2026-08-29T10:43:45.185149,31.7,65.4,0,ESP32
2026-08-29T10:43:50.315767,31.7,65.5,0,ESP32
2026-08-29T10:43:55.457204,31.7,65.6,0,ESP32
2026-08-29T10:44:00.616338,31.7,65.5,0,ESP32
2026-08-29T10:44:05.749009,31.7,65.4,0,ESP32
2026-08-29T10:44:10.941050,31.7,65.4,0,ESP32
2026-08-29T10:44:16.071993,31.8,65.2,0,ESP32
2026-08-29T10:44:21.262073,31.8,65.2,0,ESP32
2026-08-29T10:44:26.380878,31.8,65.0,0,ESP32
2026-08-29T10:44:31.517568,31.8,65.0,0,ESP32
2026-08-29T10:44:36.703370,31.8,65.1,0,ESP32
2026-08-29T10:44:41.863432,31.8,65.1,0,ESP32
2026-08-29T10:44:47.025830,31.9,65.2,0,ESP32
2026-08-29T10:44:52.166389,31.8,65.3,0,ESP32
2026-08-29T10:44:57.297244,31.9,65.3,0,ESP32
2026-08-29T10:45:02.424954,31.9,65.3,0,ESP32
2026-08-29T10:45:07.586216,31.9,65.1,0,ESP32
2026-08-29T10:45:12.749630,31.9,65.0,0,ESP32
2026-08-29T10:45:17.867542,31.9,64.8,0,ESP32
2026-08-29T10:45:23.071714,31.9,64.7,0,ESP32
2026-08-29T10:45:28.210464,31.9,64.6,0,ESP32
2026-08-29T10:45:33.352411,31.9,64.5,0,ESP32
2026-08-29T10:45:38.485255,31.9,64.6,0,ESP32
2026-08-29T10:45:43.673647,31.9,64.7,0,ESP32
2026-08-29T10:45:48.793817,31.9,65.0,0,ESP32
2026-08-29T10:45:53.920584,31.9,65.0,0,ESP32
2026-08-29T10:45:59.115296,32.0,64.7,0,ESP32
2026-08-29T10:46:04.276557,32.0,64.5,0,ESP32
2026-08-29T10:46:09.601594,31.9,64.4,0,ESP32
2026-08-29T10:46:14.762200,32.0,64.2,0,ESP32
2026-08-29T10:46:19.885447,32.0,64.3,0,ESP32
2026-08-29T10:46:25.082597,32.0,64.4,0,ESP32
2026-08-29T10:46:30.245192,32.0,64.4,0,ESP32
2026-08-29T10:46:35.405891,32.0,64.2,0,ESP32
2026-08-29T10:46:40.578187,32.0,64.2,0,ESP32
2026-08-29T10:46:45.768877,32.0,64.1,0,ESP32
2026-08-29T10:46:50.972338,32.0,64.0,0,ESP32
2026-08-29T10:46:56.154816,32.0,63.9,0,ESP32
2026-08-29T10:47:01.334523,32.0,64.0,0,ESP32
2026-08-29T10:47:06.535545,32.1,64.0,0,ESP32
2026-08-29T10:47:11.659363,32.1,64.1,0,ESP32
2026-08-29T10:47:16.786233,32.1,64.0,0,ESP32
2026-08-29T10:47:21.978028,32.0,63.9,0,ESP32
2026-08-29T10:47:27.118158,32.1,63.8,0,ESP32
2026-08-29T10:47:32.299551,32.1,63.7,0,ESP32
2026-08-29T10:47:37.430394,32.0,63.8,0,ESP32
2026-08-29T10:47:42.559416,32.1,63.8,0,ESP32
2026-08-29T10:47:47.695738,32.1,63.7,0,ESP32
2026-08-29T10:47:52.822131,32.2,63.7,0,ESP32
2026-08-29T10:47:58.021089,32.1,63.6,0,ESP32
2026-08-29T10:48:03.265520,32.1,63.6,0,ESP32
2026-08-29T10:48:08.432267,32.1,63.5,0,ESP32
2026-08-29T10:48:13.571571,32.2,63.5,0,ESP32
2026-08-29T10:48:18.748940,32.1,63.5,0,ESP32
2026-08-29T10:48:23.874415,32.2,63.5,0,ESP32
2026-08-29T10:48:29.013901,32.2,63.4,0,ESP32
2026-08-29T10:48:34.141909,32.3,63.5,0,ESP32
2026-08-29T10:48:39.274956,32.2,63.7,0,ESP32
2026-08-29T10:48:44.404831,32.2,63.5,0,ESP32
2026-08-29T10:48:49.592175,32.3,63.4,0,ESP32
2026-08-29T10:48:54.792809,32.2,63.5,0,ESP32
2026-08-29T10:48:59.952465,32.3,63.3,0,ESP32
2026-08-29T10:49:05.156027,32.2,63.4,0,ESP32
2026-08-29T10:49:10.287928,32.3,63.2,0,ESP32
2026-08-29T10:49:15.418626,32.3,63.2,0,ESP32
2026-08-29T10:49:20.740802,32.3,63.1,0,ESP32
2026-08-29T10:49:25.942465,32.3,63.1,0,ESP32
2026-08-29T10:49:31.125024,32.3,63.0,0,ESP32
2026-08-29T10:49:36.255084,32.3,63.0,0,ESP32
2026-08-29T10:49:41.446423,32.3,63.2,0,ESP32
2026-08-29T10:49:46.648376,32.3,63.0,0,ESP32
2026-08-29T10:49:51.809620,32.4,62.9,0,ESP32
2026-08-29T10:49:56.933562,32.4,62.7,0,ESP32
2026-08-29T10:50:02.131301,32.4,62.6,0,ESP32
2026-08-29T10:50:07.332949,32.4,62.5,0,ESP32
2026-08-29T10:50:12.535290,32.4,62.4,0,ESP32
2026-08-29T10:50:17.695879,32.4,62.4,0,ESP32
2026-08-29T10:50:22.856824,32.4,62.2,0,ESP32
2026-08-29T10:50:28.018105,32.4,62.8,0,ESP32
2026-08-29T10:50:33.209777,32.4,63.0,0,ESP32
2026-08-29T10:50:38.382074,32.4,62.8,0,ESP32
2026-08-29T10:50:43.583205,32.4,62.6,0,ESP32
2026-08-29T10:50:48.705043,32.4,62.7,0,ESP32
2026-08-29T10:50:53.905430,32.4,62.9,0,ESP32
2026-08-29T10:50:59.040716,32.4,62.9,0,ESP32
2026-08-29T10:51:04.226638,32.6,62.7,0,ESP32
2026-08-29T10:51:09.409268,32.4,62.9,0,ESP32
2026-08-29T10:51:14.588161,32.5,62.6,0,ESP32
2026-08-29T10:51:19.711589,32.4,62.6,0,ESP32
2026-08-29T10:51:24.845386,32.5,62.3,0,ESP32
2026-08-29T10:51:29.971232,32.5,62.2,0,ESP32
2026-08-29T10:51:35.110268,32.5,62.1,0,ESP32
2026-08-29T10:51:40.239044,32.5,62.0,0,ESP32
2026-08-29T10:51:45.443552,32.5,61.9,0,ESP32
2026-08-29T10:51:50.632745,32.5,61.8,0,ESP32
2026-08-29T10:51:55.795529,32.5,61.8,0,ESP32
2026-08-29T10:52:00.924665,32.5,61.7,0,ESP32
2026-08-29T10:52:06.053556,32.5,61.7,0,ESP32
2026-08-29T10:52:11.237143,32.5,61.7,0,ESP32
2026-08-29T10:52:16.378007,32.5,61.6,0,ESP32
2026-08-29T10:52:21.502858,32.5,61.6,0,ESP32
2026-08-29T10:52:26.640320,32.5,61.7,0,ESP32
2026-08-29T10:52:31.800614,32.5,61.9,0,ESP32
2026-08-29T10:52:36.931385,32.5,61.8,0,ESP32
2026-08-29T10:52:42.124994,32.5,61.8,0,ESP32
2026-08-29T10:52:47.264633,32.5,61.9,0,ESP32
2026-08-29T10:52:52.444538,32.5,61.8,0,ESP32
2026-08-29T10:52:57.565835,32.5,61.7,0,ESP32
2026-08-29T10:53:02.724218,32.5,61.7,0,ESP32
2026-08-29T10:53:07.885321,32.5,61.7,0,ESP32
2026-08-29T10:53:13.046046,32.5,61.6,0,ESP32
2026-08-29T10:53:18.179031,32.5,61.5,0,ESP32
2026-08-29T10:59:27.094170,33.0,61.0,0,ESP32
2026-08-29T10:59:32.334594,32.7,61.2,0,ESP32
2026-08-29T10:59:37.467915,32.7,61.1,0,ESP32
2026-08-29T10:59:42.659341,32.7,61.0,0,ESP32
2026-08-29T10:59:47.859653,32.7,60.9,0,ESP32
2026-08-29T10:59:58.479242,32.7,58.2,0,ESP32
2026-08-29T11:00:08.240690,32.7,60.7,0,ESP32
2026-08-29T11:00:13.458907,32.7,60.8,0,ESP32
2026-08-29T11:00:28.163822,32.6,61.1,0,ESP32
2026-08-29T11:00:33.367194,32.6,61.4,0,ESP32
2026-08-29T11:00:45.583404,32.6,58.7,0,ESP32
2026-08-29T11:00:56.795694,32.6,60.9,0,ESP32
2026-08-29T11:01:12.161353,0.0,0.0,0,ESP32
2026-08-29T11:01:17.356000,32.7,58.1,0,ESP32
2026-08-29T11:01:22.558405,32.7,61.6,0,ESP32
2026-08-29T11:01:27.761653,32.8,61.6,0,ESP32
2026-08-29T11:01:32.963210,32.7,61.6,0,ESP32
2026-08-29T11:01:38.165826,32.7,61.4,0,ESP32
2026-08-29T11:01:43.333518,32.7,61.2,0,ESP32
2026-08-29T11:01:48.490000,32.7,61.0,0,ESP32
2026-08-29T11:01:53.623216,32.7,60.9,0,ESP32
2026-08-29T11:01:58.809065,32.7,60.8,0,ESP32
2026-08-29T11:02:03.950806,32.6,60.8,0,ESP32
2026-08-29T11:02:09.120801,32.7,60.1,0,ESP32
2026-08-29T11:02:14.287205,32.6,62.7,0,ESP32
2026-08-29T11:02:19.450329,32.6,62.6,0,ESP32
2026-08-29T11:02:24.591187,32.6,62.4,0,ESP32
2026-08-29T11:02:29.724653,32.6,62.2,0,ESP32
2026-08-29T11:02:34.885526,32.7,62.1,0,ESP32
2026-08-29T11:02:40.097795,32.6,62.0,0,ESP32
2026-08-29T11:02:45.261126,32.6,61.9,0,ESP32
2026-08-29T11:02:50.398851,32.7,61.7,0,ESP32
2026-08-29T11:02:55.537828,32.8,61.6,0,ESP32
2026-08-29T11:03:00.724516,32.7,61.8,0,ESP32
2026-08-29T11:03:05.885684,32.8,61.8,0,ESP32
2026-08-29T11:03:11.510661,32.8,61.9,0,ESP32
2026-08-29T11:03:16.984355,32.8,61.7,0,ESP32
2026-08-29T11:03:22.305079,32.8,61.6,0,ESP32
2026-08-29T11:03:27.458171,32.8,61.5,0,ESP32
2026-08-29T11:03:32.609916,32.9,61.3,0,ESP32
2026-08-29T11:03:37.774975,32.9,61.1,0,ESP32
2026-08-29T11:03:42.970022,32.9,60.9,0,ESP32
2026-08-29T11:03:48.110605,32.9,60.7,0,ESP32
2026-08-29T11:03:53.377734,32.9,60.7,0,ESP32
2026-08-29T11:03:58.657879,32.9,60.6,0,ESP32
2026-08-29T11:04:03.859748,32.9,60.3,0,ESP32
2026-08-29T11:04:09.015913,32.9,60.2,0,ESP32
2026-08-29T11:04:14.160285,32.9,60.2,0,ESP32
2026-08-29T11:04:19.390345,32.9,60.2,0,ESP32
2026-08-29T11:04:24.631409,32.9,60.1,0,ESP32
2026-08-29T11:04:29.828509,32.9,59.9,0,ESP32
2026-08-29T11:04:34.979591,32.9,59.9,0,ESP32
2026-08-29T11:04:40.191254,32.9,60.0,0,ESP32
2026-08-29T11:04:45.342146,32.9,59.9,0,ESP32
2026-08-29T11:04:50.483165,32.9,59.9,0,ESP32
2026-08-29T11:04:55.620267,32.9,59.9,0,ESP32
2026-08-29T11:05:00.794378,32.9,60.0,0,ESP32
2026-08-29T11:05:05.996194,33.0,59.9,0,ESP32
2026-08-29T11:05:11.197990,33.0,59.8,0,ESP32
2026-08-29T11:05:16.351872,33.0,59.8,0,ESP32
2026-08-29T11:05:21.560904,33.1,59.6,0,ESP32
2026-08-29T11:05:26.701434,33.0,59.6,0,ESP32
2026-08-29T11:05:31.922231,33.0,59.6,0,ESP32
2026-08-29T11:05:37.125706,32.9,59.6,0,ESP32
2026-08-29T11:05:42.276342,33.0,59.6,0,ESP32
2026-08-29T11:05:47.488595,33.0,59.6,0,ESP32
2026-08-29T11:05:52.622074,33.1,59.6,0,ESP32
2026-08-29T11:05:57.810361,33.1,59.5,0,ESP32
2026-08-29T11:06:02.948409,33.2,59.4,0,ESP32
2026-08-29T11:06:08.107400,33.2,59.2,0,ESP32
2026-08-29T11:06:13.265258,33.2,59.1,0,ESP32
2026-08-29T11:06:18.495334,33.1,59.0,0,ESP32
2026-08-29T11:06:23.635295,33.2,58.9,0,ESP32
2026-08-29T11:06:28.817844,33.2,58.9,0,ESP32
2026-08-29T12:28:15.981040,29.9,71.5,0,ESP32
2026-08-29T12:28:21.439462,29.9,71.4,0,ESP32
2026-08-29T12:28:26.688241,29.9,71.6,0,ESP32
2026-08-29T12:28:32.053528,29.9,71.5,0,ESP32
2026-08-29T12:28:37.319210,29.9,71.3,0,ESP32
2026-08-29T12:28:42.554073,29.9,71.5,0,ESP32
2026-08-29T12:28:47.898634,29.9,71.3,0,ESP32
2026-08-29T12:28:53.182369,29.9,71.4,0,ESP32
2026-08-29T12:28:58.508308,29.9,71.4,0,ESP32
2026-08-29T12:29:03.709080,29.9,71.4,0,ESP32
2026-08-29T12:29:09.018805,29.9,71.4,0,ESP32
2026-08-29T12:29:14.294508,29.9,71.5,0,ESP32
2026-08-29T12:29:19.560065,29.9,71.2,0,ESP32
2026-08-29T12:29:24.762795,29.9,71.3,0,ESP32
2026-08-29T12:29:30.089491,29.9,71.6,0,ESP32
2026-08-29T12:29:35.330224,29.8,71.3,0,ESP32
2026-08-29T12:29:40.733151,29.8,71.4,0,ESP32
2026-08-29T12:29:46.102416,29.9,71.4,0,ESP32
2026-08-29T12:29:51.353932,29.8,71.6,0,ESP32
2026-08-29T12:29:56.600672,29.8,71.6,0,ESP32
2026-08-29T12:30:01.838614,29.8,71.6,0,ESP32
2026-08-29T12:30:07.066316,29.8,71.8,0,ESP32
2026-08-29T12:30:12.242942,29.8,71.7,0,ESP32
2026-08-29T12:30:17.437073,29.8,71.8,0,ESP32
2026-08-29T12:30:22.704347,29.9,71.8,0,ESP32
2026-08-29T12:30:27.900914,29.9,71.5,0,ESP32
2026-08-29T12:30:33.125870,29.9,71.4,0,ESP32
2026-08-29T12:30:38.285520,30.0,71.4,0,ESP32
2026-08-29T12:30:43.487675,30.0,71.3,0,ESP32
2026-08-29T12:30:48.636835,30.0,71.2,0,ESP32
2026-08-29T12:30:53.850283,30.0,71.0,0,ESP32
2026-08-29T12:30:58.991773,30.1,70.8,0,ESP32
2026-08-29T12:31:04.212831,30.1,70.6,0,ESP32
2026-08-29T12:31:09.479099,30.2,70.5,0,ESP32
2026-08-29T12:31:14.637270,30.2,70.5,0,ESP32
2026-08-29T12:31:19.859606,30.2,70.5,0,ESP32
2026-08-29T12:31:25.062626,30.2,70.5,0,ESP32
2026-08-29T12:31:30.233049,30.2,70.4,0,ESP32
2026-08-29T12:31:35.464459,30.3,70.1,0,ESP32
2026-08-29T12:31:40.749962,30.3,70.0,0,ESP32
2026-08-29T12:31:45.974624,30.3,69.9,0,ESP32
